transaction_date,merchant_category,transaction_amount
2020-04-09,Gas Transport,9621.5
2020-04-09,Food Dining,5044.3
2020-04-09,Entertainment,6586.42
2020-04-10,Shopping Pos,8798.97
2020-04-10,Shopping Net,6616.78
2020-04-10,Personal Care,4729.05
2020-04-10,Misc Pos,4539.45
2020-04-10,Misc Net,7373.91
2020-04-10,Kids Pets,7857.04
2020-04-10,Travel,4187.98
2020-04-10,Health Fitness,4993.72
2020-04-10,Grocery Pos,16810.35
2020-04-10,Grocery Net,3207.01
2020-04-10,Gas Transport,9708.6
2020-04-10,Food Dining,5469.04
2020-04-10,Entertainment,6840.27
2020-04-10,Home,8616.49
2020-04-11,Travel,7579.84
2020-04-11,Shopping Pos,9163.64
2020-04-11,Shopping Net,5596.64
2020-04-11,Personal Care,5499.08
2020-04-11,Misc Pos,4420.2
2020-04-11,Misc Net,8376.92
2020-04-11,Kids Pets,8385.36
2020-04-11,Home,10230.71
2020-04-11,Health Fitness,4650.13
2020-04-11,Grocery Pos,20345.45
2020-04-11,Grocery Net,2688.57
2020-04-11,Gas Transport,9686.0
2020-04-11,Food Dining,5673.37
2020-04-11,Entertainment,5746.96
2020-04-12,Shopping Pos,15827.1
2020-04-12,Shopping Net,14091.48
2020-04-12,Personal Care,7650.25
2020-04-12,Misc Pos,6246.18
2020-04-12,Misc Net,3905.8199999999997
2020-04-12,Kids Pets,12438.5
2020-04-12,Travel,4855.75
2020-04-12,Health Fitness,9890.52
2020-04-12,Grocery Pos,26357.01
2020-04-12,Grocery Net,3897.35
2020-04-12,Gas Transport,14360.0
2020-04-12,Food Dining,9424.32
2020-04-12,Entertainment,10710.52
2020-04-12,Home,13091.789999999999
2020-04-13,Shopping Pos,19823.07
2020-04-13,Shopping Net,17368.16
2020-04-13,Personal Care,8882.55
2020-04-13,Misc Pos,6544.72
2020-04-13,Misc Net,13026.51
2020-04-13,Kids Pets,14204.84
2020-04-13,Travel,7143.05
2020-04-13,Health Fitness,9048.82
2020-04-13,Grocery Pos,32474.91
2020-04-13,Grocery Net,4191.27
2020-04-13,Gas Transport,19365.7
2020-04-13,Food Dining,9984.22
2020-04-13,Entertainment,11757.54
2020-04-13,Home,15731.1
2020-04-14,Travel,17029.35
2020-04-14,Shopping Pos,12642.82
2020-04-14,Shopping Net,15370.14
2020-04-14,Personal Care,8604.99
2020-04-14,Misc Pos,9300.08
2020-04-14,Misc Net,8652.23
2020-04-14,Kids Pets,12622.65
2020-04-14,Home,13995.49
2020-04-14,Grocery Pos,30679.31
2020-04-14,Grocery Net,5175.22
2020-04-14,Gas Transport,16827.6
2020-04-14,Food Dining,9565.47
2020-04-14,Entertainment,11586.41
2020-04-14,Health Fitness,9459.71
2020-04-15,Misc Net,5566.31
2020-04-15,Shopping Pos,12411.17
2020-04-15,Shopping Net,7499.47
2020-04-15,Travel,2395.03
2020-04-15,Misc Pos,4437.07
2020-04-15,Kids Pets,5903.54
2020-04-15,Personal Care,3439.58
2020-04-15,Health Fitness,4770.34
2020-04-15,Grocery Pos,14668.86
2020-04-15,Grocery Net,2155.17
2020-04-15,Gas Transport,7640.93
2020-04-15,Food Dining,4420.03
2020-04-15,Entertainment,6379.78
2020-04-15,Home,7608.12
2020-04-16,Travel,5448.62
2020-04-16,Shopping Pos,13411.539999999999
2020-04-16,Shopping Net,8467.9
2020-04-16,Personal Care,4719.58
2020-04-16,Misc Pos,3885.46
2020-04-16,Misc Net,3547.25
2020-04-16,Kids Pets,8455.24
2020-04-16,Home,6839.86
2020-04-16,Health Fitness,4450.26
2020-04-16,Grocery Pos,14857.92
2020-04-16,Grocery Net,2483.42
2020-04-16,Gas Transport,7038.01
2020-04-16,Food Dining,3664.33
2020-04-16,Entertainment,7350.0199999999995
2020-04-17,Travel,8171.81
2020-04-17,Shopping Pos,13986.83
2020-04-17,Shopping Net,12527.4
2020-04-17,Personal Care,4952.87
2020-04-17,Misc Pos,6485.42
2020-04-17,Misc Net,6892.43
2020-04-17,Kids Pets,6060.18
2020-04-17,Home,7287.05
2020-04-17,Health Fitness,4421.37
2020-04-17,Grocery Pos,18328.07
2020-04-17,Grocery Net,3049.05
2020-04-17,Gas Transport,10883.36
2020-04-17,Food Dining,5941.5
2020-04-17,Entertainment,8013.94
2020-04-18,Travel,8088.44
2020-04-18,Shopping Pos,7969.93
2020-04-18,Shopping Net,7742.91
2020-04-18,Personal Care,4199.25
2020-04-18,Misc Pos,6126.41
2020-04-18,Misc Net,4937.2300000000005
2020-04-18,Kids Pets,8428.82
2020-04-18,Health Fitness,4768.25
2020-04-18,Grocery Pos,19223.04
2020-04-18,Grocery Net,2215.05
2020-04-18,Gas Transport,9960.85
2020-04-18,Food Dining,5351.33
2020-04-18,Entertainment,6106.14
2020-04-18,Home,7876.55
2020-04-19,Misc Net,10514.51
2020-04-19,Travel,4059.59
2020-04-19,Shopping Pos,18144.56
2020-04-19,Shopping Net,17488.55
2020-04-19,Personal Care,8937.96
2020-04-19,Misc Pos,10423.64
2020-04-19,Kids Pets,11251.02
2020-04-19,Home,11957.32
2020-04-19,Health Fitness,8607.37
2020-04-19,Grocery Pos,24149.24
2020-04-19,Grocery Net,3557.88
2020-04-19,Gas Transport,13753.91
2020-04-19,Food Dining,6719.57
2020-04-19,Entertainment,10663.29
2020-04-20,Travel,5311.9
2020-04-20,Shopping Pos,19785.71
2020-04-20,Shopping Net,21202.06
2020-04-20,Personal Care,8551.21
2020-04-20,Misc Pos,10175.4
2020-04-20,Misc Net,13029.8
2020-04-20,Kids Pets,13405.68
2020-04-20,Health Fitness,10605.56
2020-04-20,Grocery Pos,31973.829999999998
2020-04-20,Grocery Net,5221.77
2020-04-20,Gas Transport,15596.56
2020-04-20,Food Dining,10600.59
2020-04-20,Entertainment,11499.38
2020-04-20,Home,13889.44
2020-04-21,Misc Net,6710.849999999999
2020-04-21,Travel,13940.88
2020-04-21,Shopping Pos,18616.07
2020-04-21,Shopping Net,21819.76
2020-04-21,Personal Care,7844.45
2020-04-21,Misc Pos,8913.91
2020-04-21,Kids Pets,13532.37
2020-04-21,Home,12971.25
2020-04-21,Health Fitness,8781.08
2020-04-21,Grocery Pos,29873.54
2020-04-21,Grocery Net,5404.17
2020-04-21,Gas Transport,14849.880000000001
2020-04-21,Food Dining,9467.58
2020-04-21,Entertainment,10990.77
2020-04-22,Travel,5529.33
2020-04-22,Shopping Pos,8997.41
2020-04-22,Shopping Net,6339.17
2020-04-22,Personal Care,3945.73
2020-04-22,Misc Pos,5168.16
2020-04-22,Misc Net,3356.4
2020-04-22,Kids Pets,5245.77
2020-04-22,Home,7508.28
2020-04-22,Health Fitness,5339.41
2020-04-22,Grocery Pos,13886.01
2020-04-22,Grocery Net,2491.33
2020-04-22,Gas Transport,9081.02
2020-04-22,Food Dining,4348.48
2020-04-22,Entertainment,5779.59
2020-04-23,Shopping Pos,11417.4
2020-04-23,Shopping Net,7664.61
2020-04-23,Personal Care,5253.99
2020-04-23,Misc Pos,4458.48
2020-04-23,Misc Net,4052.5
2020-04-23,Kids Pets,7377.18
2020-04-23,Travel,1950.97
2020-04-23,Health Fitness,4074.23
2020-04-23,Grocery Pos,17059.99
2020-04-23,Grocery Net,2077.82
2020-04-23,Gas Transport,8654.65
2020-04-23,Food Dining,5082.75
2020-04-23,Entertainment,7516.05
2020-04-23,Home,6372.4800000000005
2020-04-24,Travel,5057.56
2020-04-24,Shopping Pos,8098.83
2020-04-24,Shopping Net,9362.04
2020-04-24,Personal Care,3146.2599999999998
2020-04-24,Misc Pos,7039.8
2020-04-24,Misc Net,7883.95
2020-04-24,Kids Pets,8959.58
2020-04-24,Home,8804.3
2020-04-24,Health Fitness,5474.25
2020-04-24,Grocery Pos,16612.829999999998
2020-04-24,Grocery Net,2936.71
2020-04-24,Gas Transport,9793.12
2020-04-24,Food Dining,5242.29
2020-04-24,Entertainment,7803.74
2020-04-25,Travel,8522.73
2020-04-25,Shopping Pos,9847.94
2020-04-25,Shopping Net,8571.41
2020-04-25,Personal Care,4508.02
2020-04-25,Misc Pos,6897.32
2020-04-25,Misc Net,5575.79
2020-04-25,Kids Pets,5834.7
2020-04-25,Home,8390.43
2020-04-25,Health Fitness,5562.64
2020-04-25,Grocery Pos,16230.45
2020-04-25,Grocery Net,2929.13
2020-04-25,Gas Transport,9418.51
2020-04-25,Food Dining,4361.95
2020-04-25,Entertainment,8375.77
2020-04-26,Travel,8188.95
2020-04-26,Shopping Pos,16613.98
2020-04-26,Shopping Net,17659.85
2020-04-26,Personal Care,6832.33
2020-04-26,Misc Pos,12612.08
2020-04-26,Misc Net,13706.65
2020-04-26,Kids Pets,11348.91
2020-04-26,Home,12717.65
2020-04-26,Health Fitness,9908.38
2020-04-26,Grocery Pos,24381.16
2020-04-26,Grocery Net,2772.59
2020-04-26,Gas Transport,14009.619999999999
2020-04-26,Food Dining,7378.08
2020-04-26,Entertainment,9797.05
2020-04-27,Shopping Pos,19226.95
2020-04-27,Shopping Net,21540.0
2020-04-27,Personal Care,9227.25
2020-04-27,Misc Pos,12824.4
2020-04-27,Misc Net,9647.39
2020-04-27,Kids Pets,13010.369999999999
2020-04-27,Travel,8323.8
2020-04-27,Health Fitness,11089.78
2020-04-27,Grocery Pos,28436.08
2020-04-27,Grocery Net,5159.45
2020-04-27,Gas Transport,16380.08
2020-04-27,Food Dining,8926.88
2020-04-27,Entertainment,9664.22
2020-04-27,Home,16393.03
2020-04-28,Travel,8905.85
2020-04-28,Shopping Pos,24433.25
2020-04-28,Shopping Net,14133.05
2020-04-28,Personal Care,8793.76
2020-04-28,Misc Pos,8833.039999999999
2020-04-28,Misc Net,6087.7699999999995
2020-04-28,Kids Pets,15062.07
2020-04-28,Home,13673.18
2020-04-28,Health Fitness,8875.87
2020-04-28,Grocery Pos,29273.85
2020-04-28,Grocery Net,5258.74
2020-04-28,Gas Transport,16650.54
2020-04-28,Food Dining,9630.94
2020-04-28,Entertainment,12844.57
2020-04-29,Shopping Pos,17099.98
2020-04-29,Shopping Net,8797.28
2020-04-29,Personal Care,4420.13
2020-04-29,Misc Pos,3801.05
2020-04-29,Misc Net,1977.47
2020-04-29,Kids Pets,6491.31
2020-04-29,Travel,1142.65
2020-04-29,Health Fitness,4867.72
2020-04-29,Grocery Pos,15812.14
2020-04-29,Grocery Net,2499.65
2020-04-29,Gas Transport,7048.67
2020-04-29,Food Dining,5512.36
2020-04-29,Entertainment,4508.39
2020-04-29,Home,6317.17
2020-04-30,Shopping Pos,9401.65
2020-04-30,Shopping Net,8462.9
2020-04-30,Personal Care,5230.99
2020-04-30,Misc Pos,6209.64
2020-04-30,Misc Net,4436.54
2020-04-30,Kids Pets,6623.1
2020-04-30,Travel,6147.84
2020-04-30,Health Fitness,5625.28
2020-04-30,Grocery Pos,19099.92
2020-04-30,Grocery Net,3251.86
2020-04-30,Gas Transport,8692.38
2020-04-30,Food Dining,4581.37
2020-04-30,Entertainment,7545.5
2020-04-30,Home,7951.17
2020-05-01,Travel,2998.89
2020-05-01,Shopping Pos,15750.43
2020-05-01,Shopping Net,8523.210000000001
2020-05-01,Personal Care,4470.08
2020-05-01,Misc Pos,9147.12
2020-05-01,Misc Net,7747.09
2020-05-01,Kids Pets,9097.29
2020-05-01,Home,8490.38
2020-05-01,Grocery Pos,17103.51
2020-05-01,Grocery Net,3799.98
2020-05-01,Gas Transport,10036.08
2020-05-01,Food Dining,5235.61
2020-05-01,Entertainment,5638.9800000000005
2020-05-01,Health Fitness,4981.23
2020-05-02,Misc Net,4839.81
2020-05-02,Travel,16191.47
2020-05-02,Shopping Pos,11690.06
2020-05-02,Shopping Net,10850.61
2020-05-02,Personal Care,5398.31
2020-05-02,Misc Pos,7038.64
2020-05-02,Kids Pets,8351.16
2020-05-02,Home,8055.11
2020-05-02,Health Fitness,6581.35
2020-05-02,Grocery Pos,17722.71
2020-05-02,Grocery Net,3310.22
2020-05-02,Gas Transport,9537.38
2020-05-02,Food Dining,5767.24
2020-05-02,Entertainment,5680.74
2020-05-03,Travel,4942.12
2020-05-03,Shopping Pos,14651.93
2020-05-03,Shopping Net,15424.61
2020-05-03,Personal Care,7451.28
2020-05-03,Misc Pos,8530.0
2020-05-03,Misc Net,10614.19
2020-05-03,Kids Pets,12028.35
2020-05-03,Health Fitness,8534.71
2020-05-03,Grocery Pos,25219.39
2020-05-03,Grocery Net,3952.68
2020-05-03,Gas Transport,13572.77
2020-05-03,Food Dining,7686.79
2020-05-03,Entertainment,9062.24
2020-05-03,Home,12426.99
2020-05-04,Misc Net,9138.07
2020-05-04,Travel,4955.77
2020-05-04,Shopping Pos,26533.63
2020-05-04,Shopping Net,8881.42
2020-05-04,Personal Care,8448.79
2020-05-04,Misc Pos,8384.63
2020-05-04,Kids Pets,11463.71
2020-05-04,Entertainment,11908.5
2020-05-04,Health Fitness,9257.52
2020-05-04,Grocery Pos,27889.0
2020-05-04,Grocery Net,5071.93
2020-05-04,Gas Transport,18768.07
2020-05-04,Food Dining,7656.96
2020-05-04,Home,15582.33
2020-05-05,Misc Net,6780.34
2020-05-05,Travel,6863.179999999999
2020-05-05,Shopping Pos,14604.01
2020-05-05,Shopping Net,20944.43
2020-05-05,Personal Care,8671.54
2020-05-05,Misc Pos,6703.61
2020-05-05,Kids Pets,13848.13
2020-05-05,Entertainment,12139.37
2020-05-05,Health Fitness,10341.48
2020-05-05,Grocery Pos,25818.93
2020-05-05,Grocery Net,4276.77
2020-05-05,Gas Transport,16708.45
2020-05-05,Food Dining,9484.06
2020-05-05,Home,16244.72
2020-05-06,Travel,1949.71
2020-05-06,Shopping Pos,6513.4800000000005
2020-05-06,Shopping Net,10395.05
2020-05-06,Personal Care,5217.49
2020-05-06,Misc Pos,3395.88
2020-05-06,Misc Net,5767.81
2020-05-06,Kids Pets,8362.44
2020-05-06,Health Fitness,3701.93
2020-05-06,Grocery Pos,14377.45
2020-05-06,Grocery Net,2673.67
2020-05-06,Gas Transport,8790.8
2020-05-06,Food Dining,4307.68
2020-05-06,Entertainment,6007.29
2020-05-06,Home,5890.09
2020-05-07,Misc Net,5950.27
2020-05-07,Travel,1999.09
2020-05-07,Shopping Pos,13479.279999999999
2020-05-07,Shopping Net,13046.86
2020-05-07,Personal Care,4648.81
2020-05-07,Misc Pos,9822.34
2020-05-07,Kids Pets,7710.82
2020-05-07,Entertainment,5278.3
2020-05-07,Health Fitness,5227.63
2020-05-07,Food Dining,5963.72
2020-05-07,Gas Transport,8715.88
2020-05-07,Home,7533.01
2020-05-07,Grocery Pos,15985.289999999999
2020-05-07,Grocery Net,3350.99
2020-05-08,Travel,4723.81
2020-05-08,Shopping Pos,13839.99
2020-05-08,Shopping Net,11811.63
2020-05-08,Personal Care,4306.53
2020-05-08,Misc Pos,7211.18
2020-05-08,Kids Pets,7670.43
2020-05-08,Misc Net,4033.2
2020-05-08,Health Fitness,6143.02
2020-05-08,Grocery Pos,17299.13
2020-05-08,Grocery Net,2706.36
2020-05-08,Gas Transport,10895.039999999999
2020-05-08,Food Dining,5545.8
2020-05-08,Entertainment,7660.46
2020-05-08,Home,8066.79
2020-05-09,Travel,3766.0099999999998
2020-05-09,Shopping Pos,19202.39
2020-05-09,Shopping Net,11927.56
2020-05-09,Personal Care,5927.97
2020-05-09,Misc Pos,6742.65
2020-05-09,Misc Net,6683.34
2020-05-09,Kids Pets,7645.39
2020-05-09,Health Fitness,4646.7300000000005
2020-05-09,Grocery Pos,15280.89
2020-05-09,Grocery Net,2821.86
2020-05-09,Gas Transport,9911.97
2020-05-09,Food Dining,5931.73
2020-05-09,Entertainment,6692.62
2020-05-09,Home,8095.13
2020-05-10,Travel,12235.88
2020-05-10,Shopping Pos,15274.18
2020-05-10,Shopping Net,19403.19
2020-05-10,Personal Care,7062.65
2020-05-10,Misc Pos,10488.77
2020-05-10,Misc Net,10821.65
2020-05-10,Kids Pets,9399.3
2020-05-10,Home,11803.67
2020-05-10,Grocery Pos,25300.98
2020-05-10,Grocery Net,4855.52
2020-05-10,Gas Transport,14311.38
2020-05-10,Food Dining,7474.66
2020-05-10,Entertainment,10276.11
2020-05-10,Health Fitness,7602.09
2020-05-11,Misc Net,15806.14
2020-05-11,Travel,8368.24
2020-05-11,Shopping Pos,19011.16
2020-05-11,Shopping Net,23388.96
2020-05-11,Personal Care,7963.78
2020-05-11,Misc Pos,9259.69
2020-05-11,Kids Pets,13892.82
2020-05-11,Entertainment,11920.41
2020-05-11,Health Fitness,8109.44
2020-05-11,Food Dining,8655.78
2020-05-11,Gas Transport,17656.9
2020-05-11,Home,12464.59
2020-05-11,Grocery Pos,28173.38
2020-05-11,Grocery Net,6079.48
2020-05-12,Travel,27120.55
2020-05-12,Shopping Pos,21177.7
2020-05-12,Shopping Net,16266.24
2020-05-12,Personal Care,8980.94
2020-05-12,Misc Pos,10190.25
2020-05-12,Kids Pets,13096.81
2020-05-12,Misc Net,9942.039999999999
2020-05-12,Health Fitness,8231.26
2020-05-12,Grocery Pos,26008.76
2020-05-12,Grocery Net,5746.58
2020-05-12,Gas Transport,17394.49
2020-05-12,Food Dining,8442.48
2020-05-12,Entertainment,13048.96
2020-05-12,Home,12724.2
2020-05-13,Travel,1835.58
2020-05-13,Shopping Pos,5781.5
2020-05-13,Shopping Net,12047.53
2020-05-13,Personal Care,3798.14
2020-05-13,Misc Pos,4360.84
2020-05-13,Kids Pets,6381.63
2020-05-13,Misc Net,7070.2
2020-05-13,Health Fitness,5105.72
2020-05-13,Entertainment,7178.65
2020-05-13,Food Dining,3723.9
2020-05-13,Home,7923.78
2020-05-13,Grocery Net,2380.65
2020-05-13,Grocery Pos,14232.75
2020-05-13,Gas Transport,8101.37
2020-05-14,Travel,2125.49
2020-05-14,Shopping Pos,7886.45
2020-05-14,Shopping Net,8924.29
2020-05-14,Personal Care,5038.32
2020-05-14,Misc Pos,5730.14
2020-05-14,Kids Pets,9307.38
2020-05-14,Misc Net,2878.93
2020-05-14,Health Fitness,6021.45
2020-05-14,Grocery Pos,17977.5
2020-05-14,Grocery Net,2512.5
2020-05-14,Gas Transport,9447.85
2020-05-14,Food Dining,5143.07
2020-05-14,Entertainment,6567.1
2020-05-14,Home,9843.57
2020-05-15,Travel,4625.64
2020-05-15,Shopping Pos,7267.74
2020-05-15,Shopping Net,10602.0
2020-05-15,Personal Care,4811.78
2020-05-15,Misc Pos,5150.77
2020-05-15,Misc Net,5273.56
2020-05-15,Kids Pets,7999.46
2020-05-15,Health Fitness,6199.47
2020-05-15,Entertainment,6145.26
2020-05-15,Food Dining,5771.05
2020-05-15,Home,7850.03
2020-05-15,Grocery Net,2566.91
2020-05-15,Grocery Pos,16612.21
2020-05-15,Gas Transport,9536.95
2020-05-16,Travel,3625.55
2020-05-16,Shopping Pos,10514.4
2020-05-16,Shopping Net,8062.78
2020-05-16,Personal Care,5710.17
2020-05-16,Misc Pos,8619.6
2020-05-16,Kids Pets,7386.86
2020-05-16,Misc Net,6324.860000000001
2020-05-16,Health Fitness,5000.38
2020-05-16,Grocery Pos,17041.21
2020-05-16,Grocery Net,2625.93
2020-05-16,Gas Transport,10356.6
2020-05-16,Food Dining,5247.21
2020-05-16,Entertainment,7695.89
2020-05-16,Home,8435.41
2020-05-17,Travel,1949.1200000000001
2020-05-17,Shopping Pos,24575.55
2020-05-17,Shopping Net,12636.23
2020-05-17,Personal Care,7216.32
2020-05-17,Misc Pos,6735.4
2020-05-17,Misc Net,6277.59
2020-05-17,Kids Pets,10814.289999999999
2020-05-17,Home,11934.62
2020-05-17,Grocery Pos,25832.34
2020-05-17,Grocery Net,3721.56
2020-05-17,Gas Transport,13802.47
2020-05-17,Food Dining,8739.38
2020-05-17,Entertainment,12292.48
2020-05-17,Health Fitness,7291.99
2020-05-18,Travel,6045.51
2020-05-18,Shopping Pos,15434.949999999999
2020-05-18,Shopping Net,14199.720000000001
2020-05-18,Personal Care,9816.11
2020-05-18,Misc Pos,10448.6
2020-05-18,Misc Net,11110.45
2020-05-18,Kids Pets,14309.33
2020-05-18,Health Fitness,9138.44
2020-05-18,Grocery Pos,29127.9
2020-05-18,Grocery Net,4752.77
2020-05-18,Gas Transport,17195.45
2020-05-18,Food Dining,9913.35
2020-05-18,Entertainment,13443.75
2020-05-18,Home,13027.32
2020-05-19,Misc Net,9080.72
2020-05-19,Shopping Pos,16780.57
2020-05-19,Shopping Net,25279.82
2020-05-19,Personal Care,8658.8
2020-05-19,Travel,2913.61
2020-05-19,Misc Pos,10652.92
2020-05-19,Kids Pets,12543.2
2020-05-19,Grocery Net,5168.82
2020-05-19,Health Fitness,8877.0
2020-05-19,Grocery Pos,33479.76
2020-05-19,Gas Transport,15763.86
2020-05-19,Food Dining,8926.7
2020-05-19,Entertainment,10110.449999999999
2020-05-19,Home,12902.83
2020-05-20,Travel,3578.21
2020-05-20,Shopping Pos,6980.4
2020-05-20,Shopping Net,4982.09
2020-05-20,Personal Care,4505.87
2020-05-20,Misc Pos,4599.96
2020-05-20,Misc Net,2676.77
2020-05-20,Kids Pets,5680.69
2020-05-20,Health Fitness,3423.73
2020-05-20,Grocery Pos,12136.96
2020-05-20,Grocery Net,2463.03
2020-05-20,Gas Transport,7947.29
2020-05-20,Food Dining,3997.28
2020-05-20,Entertainment,5425.03
2020-05-20,Home,6810.71
2020-05-21,Misc Net,6533.51
2020-05-21,Travel,6757.08
2020-05-21,Shopping Pos,8618.9
2020-05-21,Shopping Net,8792.02
2020-05-21,Personal Care,4426.67
2020-05-21,Misc Pos,4128.91
2020-05-21,Kids Pets,6387.75
2020-05-21,Entertainment,5768.79
2020-05-21,Health Fitness,5403.31
2020-05-21,Grocery Pos,15030.1
2020-05-21,Grocery Net,3660.67
2020-05-21,Gas Transport,9093.27
2020-05-21,Food Dining,4748.68
2020-05-21,Home,7401.67
2020-05-22,Misc Net,7955.599999999999
2020-05-22,Travel,1931.8
2020-05-22,Shopping Pos,8843.86
2020-05-22,Shopping Net,10081.6
2020-05-22,Personal Care,5284.19
2020-05-22,Misc Pos,6902.97
2020-05-22,Kids Pets,7389.42
2020-05-22,Entertainment,7998.37
2020-05-22,Health Fitness,6169.22
2020-05-22,Grocery Pos,15394.18
2020-05-22,Grocery Net,2824.77
2020-05-22,Gas Transport,10070.71
2020-05-22,Food Dining,6155.53
2020-05-22,Home,10563.29
2020-05-23,Travel,903.8499999999999
2020-05-23,Shopping Pos,10893.67
2020-05-23,Shopping Net,7492.33
2020-05-23,Personal Care,3554.17
2020-05-23,Misc Pos,5909.07
2020-05-23,Misc Net,9574.68
2020-05-23,Kids Pets,9026.77
2020-05-23,Health Fitness,4701.42
2020-05-23,Grocery Pos,18526.57
2020-05-23,Grocery Net,3289.02
2020-05-23,Gas Transport,10617.5
2020-05-23,Food Dining,5523.88
2020-05-23,Entertainment,6759.83
2020-05-23,Home,7990.58
2020-05-24,Misc Net,15400.85
2020-05-24,Travel,8645.5
2020-05-24,Shopping Pos,18951.14
2020-05-24,Shopping Net,21457.34
2020-05-24,Personal Care,9022.77
2020-05-24,Misc Pos,10610.9
2020-05-24,Kids Pets,14998.81
2020-05-24,Entertainment,14375.51
2020-05-24,Health Fitness,8745.62
2020-05-24,Food Dining,8497.55
2020-05-24,Gas Transport,19194.2
2020-05-24,Home,14864.21
2020-05-24,Grocery Pos,31532.87
2020-05-24,Grocery Net,5229.15
2020-05-25,Travel,4194.07
2020-05-25,Shopping Pos,21693.51
2020-05-25,Shopping Net,24339.94
2020-05-25,Personal Care,9821.7
2020-05-25,Misc Pos,13901.81
2020-05-25,Kids Pets,16652.19
2020-05-25,Misc Net,19336.4
2020-05-25,Health Fitness,10562.75
2020-05-25,Grocery Pos,35057.86
2020-05-25,Grocery Net,6411.31
2020-05-25,Gas Transport,19774.91
2020-05-25,Food Dining,10917.05
2020-05-25,Entertainment,18779.579999999998
2020-05-25,Home,16385.02
2020-05-26,Travel,5865.1
2020-05-26,Shopping Pos,26023.88
2020-05-26,Shopping Net,17375.92
2020-05-26,Personal Care,11491.17
2020-05-26,Misc Pos,11577.5
2020-05-26,Misc Net,10017.76
2020-05-26,Kids Pets,15001.81
2020-05-26,Health Fitness,9595.72
2020-05-26,Grocery Pos,35670.86
2020-05-26,Grocery Net,6073.86
2020-05-26,Gas Transport,21784.62
2020-05-26,Food Dining,11523.79
2020-05-26,Entertainment,15833.69
2020-05-26,Home,17372.68
2020-05-27,Travel,5697.03
2020-05-27,Shopping Pos,11396.62
2020-05-27,Shopping Net,10412.01
2020-05-27,Personal Care,5698.24
2020-05-27,Misc Pos,5140.6
2020-05-27,Misc Net,8567.08
2020-05-27,Kids Pets,7373.15
2020-05-27,Home,9198.83
2020-05-27,Grocery Pos,16463.59
2020-05-27,Grocery Net,3118.37
2020-05-27,Gas Transport,9022.49
2020-05-27,Food Dining,5625.87
2020-05-27,Entertainment,7905.13
2020-05-27,Health Fitness,5419.95
2020-05-28,Misc Net,10220.79
2020-05-28,Travel,3344.0
2020-05-28,Shopping Pos,10188.54
2020-05-28,Shopping Net,14539.78
2020-05-28,Personal Care,5659.22
2020-05-28,Misc Pos,6239.28
2020-05-28,Kids Pets,8757.95
2020-05-28,Entertainment,9312.44
2020-05-28,Health Fitness,6247.75
2020-05-28,Food Dining,7405.63
2020-05-28,Gas Transport,9596.64
2020-05-28,Home,8039.35
2020-05-28,Grocery Pos,16317.61
2020-05-28,Grocery Net,3772.46
2020-05-29,Travel,5869.36
2020-05-29,Shopping Pos,15955.82
2020-05-29,Shopping Net,11686.23
